ID_Moneda,Nombre_Moneda,Simbolo,Anio,Mes_Nombre,Mes_Referencia,Precio_Promedio_Mensual,Maximo_Mensual,Minimo_Mensual,Precio_Inicio_Mes,Precio_Fin_Mes,Volatilidad_Media_Mensual,Volumen_Promedio_Mensual,Mes_Orden,Retorno_Mensual_Real
kaspa,Kaspa,KAS,2025,February,2025-02-01,0.10,0.13,0.08,0.13,0.11,4.285318008927351,84094559.062500,2,-0.1538
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,June,2025-06-01,0.20,0.23,0.17,0.21,0.18,3.612001860792669,79437434.458000,6,-0.1429
solana,Solana,SOL,2025,October,2025-10-01,202.44,234.62,178.31,221.22,194.01,4.496761491252758,8335833108.891613,10,-0.1230
tron,TRON,TRX,2025,October,2025-10-01,0.32,0.35,0.29,0.33,0.30,1.6974569497247,840252556.192581,10,-0.0909
uniswap,Uniswap,UNI,2024,December,2024-12-01,15.28,18.71,12.82,15.12,13.56,6.819177184826263,1051549231.778571,12,-0.1032
falcon-finance,Falcon USD,USDF,2025,November,2025-11-01,1.00,1.00,0.99,1.00,1.00,0.1765227649468054,7020457.471333,11,0.0000
kucoin-shares,KuCoin,KCS,2025,July,2025-07-01,11.52,12.21,11.00,11.02,11.60,0.7996684136872778,3617913.026452,7,0.0526
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,October,2025-10-01,0.21,0.25,0.18,0.24,0.19,4.350271956623663,90443533.560645,10,-0.2083
zcash,Zcash,ZEC,2025,January,2025-01-01,50.77,60.91,41.94,58.25,41.94,4.482475183561052,99902202.896452,1,-0.2800
cosmos,Cosmos Hub,ATOM,2025,November,2025-11-01,2.73,3.10,2.43,2.50,2.47,4.640693916608757,80408979.353667,11,-0.0120
ethena,Ethena,ENA,2025,February,2025-02-01,0.49,0.76,0.37,0.76,0.42,8.286215816733518,313177087.695714,2,-0.4474
filecoin,Filecoin,FIL,2025,December,2025-12-01,1.53,1.59,1.48,1.59,1.48,2.525516128452453,157481805.790000,12,-0.0692
global-dollar,Global Dollar,USDG,2025,January,2025-01-01,1.02,1.65,1.00,1.00,1.00,1.8663433398281652,24857.951613,1,0.0000
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,October,2025-10-01,250.23,289.47,220.15,257.07,240.88,4.515441283358789,42525498.110323,10,-0.0630
sky,Sky,SKY,2025,December,2025-12-01,0.06,0.06,0.05,0.06,0.05,5.251398882560746,28143644.690000,12,-0.1667
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,October,2025-10-01,1.00,1.00,1.00,1.00,1.00,0.0697118983129836,3450703619.764516,10,0.0000
binancecoin,BNB,BNB,2025,February,2025-02-01,634.33,698.07,569.52,654.22,646.80,3.1997578690113486,1418335562.112500,2,-0.0113
flare-networks,Flare,FLR,2025,December,2025-12-01,0.01,0.01,0.01,0.01,0.01,4.125697478987754,6611582.196667,12,0.0000
kaspa,Kaspa,KAS,2025,June,2025-06-01,0.08,0.09,0.06,0.08,0.07,4.834685043396338,65500195.941667,6,-0.1250
litecoin,Litecoin,LTC,2024,December,2024-12-01,114.51,136.50,98.33,132.17,100.32,5.294763441022984,1305863616.184643,12,-0.2410
monero,Monero,XMR,2025,October,2025-10-01,318.59,347.98,291.90,295.45,323.10,3.7300490869512917,188785267.968065,10,0.0936
ripple-usd,Ripple USD,RLUSD,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.08428952104843111,47624999.492000,4,0.0000
vechain,VeChain,VET,2025,June,2025-06-01,0.02,0.03,0.02,0.02,0.02,3.8304926591125175,37389776.006667,6,0.0000
binance-peg-weth,Binance-Peg WETH,WETH,2024,December,2024-12-01,3651.12,4018.23,3273.29,3615.15,3393.01,3.5741321847337253,98450699.592500,12,-0.0614
kucoin-shares,KuCoin,KCS,2025,September,2025-09-01,15.22,16.08,14.24,14.52,15.31,1.4625728010906756,4465249.669000,9,0.0544
paypal-usd,PayPal USD,PYUSD,2024,December,2024-12-01,1.00,1.00,1.00,1.00,1.00,0.13136305426778772,33942718.129643,12,0.0000
ripple-usd,Ripple USD,RLUSD,2025,October,2025-10-01,1.00,1.00,1.00,1.00,1.00,0.03985870079458612,106780452.667419,10,0.0000
wrapped-eeth,Wrapped eETH,WEETH,2025,September,2025-09-01,4674.10,5058.93,4164.56,4704.60,4543.75,2.3658637984169006,21182498.007667,9,-0.0342
bitcoin,Bitcoin,BTC,2025,April,2025-04-01,86068.13,95030.61,76329.09,82514.09,94256.36,2.7771571580699543,33703871466.904000,4,0.1423
cardano,Cardano,ADA,2025,September,2025-09-01,0.85,0.93,0.76,0.80,0.81,2.8088858430353905,1480823772.666667,9,0.0125
ethereum,Ethereum,ETH,2025,November,2025-11-01,3232.61,3910.09,2764.74,3872.21,2955.05,3.5218376883770914,31905826507.476333,11,-0.2369
global-dollar,Global Dollar,USDG,2025,December,2025-12-01,1.00,1.00,1.00,1.00,1.00,0.006655010947216725,23721977.383333,12,0.0000
leo-token,LEO Token,LEO,2025,October,2025-10-01,9.45,9.67,8.95,9.50,9.59,0.9812395895745293,769783.628387,10,0.0095
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,May,2025-05-01,0.24,0.27,0.21,0.24,0.21,3.936823406317543,88792054.811290,5,-0.1250
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.08083367893615186,1935910093.758065,8,0.0000
coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,2025,January,2025-01-01,99727.46,106413.08,92285.72,96817.66,104824.40,2.180210983530339,432220391.143871,1,0.0827
coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,2025,August,2025-08-01,115078.89,123459.04,108470.28,115707.75,111182.24,1.7626969781391435,454971789.867742,8,-0.0391
okb,OKB,OKB,2025,May,2025-05-01,52.56,55.71,50.48,51.48,52.15,1.146945640325555,8191917.451613,5,0.0130
susds,sUSDS,SUSDS,2025,September,2025-09-01,1.07,1.08,1.06,1.07,1.07,0.26784387211350996,30555624.403667,9,0.0000
usdtb,USDtb,USDTB,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.1499665532865881,3101821.770667,11,0.0000
gatechain-token,Gate,GT,2025,September,2025-09-01,16.75,17.33,15.71,16.59,16.55,1.3567339180664135,11571081.121333,9,-0.0024
ripple-usd,Ripple USD,RLUSD,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.08048312764052937,118552936.797000,11,0.0000
whitebit,WhiteBIT Coin,WBT,2025,May,2025-05-01,30.27,32.30,28.31,28.87,32.06,1.4784222706116472,24989880.143226,5,0.1105
internet-computer,Internet Computer,ICP,2025,January,2025-01-01,10.23,12.32,8.56,9.86,9.22,4.976919646056602,192430789.197742,1,-0.0649
avalanche-2,Avalanche,AVAX,2025,December,2025-12-01,13.42,13.82,12.80,13.65,12.80,4.2727280702255355,446419766.560000,12,-0.0623
gatechain-token,Gate,GT,2025,October,2025-10-01,15.96,17.39,13.27,16.47,14.88,2.37164267138052,33572667.931290,10,-0.0965
htx-dao,HTX DAO,HTX,2025,September,2025-09-01,0.00,0.00,0.00,0.00,0.00,3.6068185945887734,45136865.900667,9,
blackrock-usd-institutional-digital-liquidity-fund,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025,September,2025-09-01,1.00,1.00,1.00,1.00,1.00,0.0,0.000000,9,0.0000
htx-dao,HTX DAO,HTX,2025,June,2025-06-01,0.00,0.00,0.00,0.00,0.00,1.8081837828346958,30828228.431667,6,
monero,Monero,XMR,2025,June,2025-06-01,320.49,357.61,297.80,347.71,310.63,2.9711317888134707,84044805.500667,6,-0.1066
hashnote-usyc,Circle USYC,USYC,2025,January,2025-01-01,1.07,1.09,1.03,1.08,1.08,0.7073762227762751,26250.098710,1,0.0000
monero,Monero,XMR,2025,November,2025-11-01,377.65,420.37,335.08,335.08,384.43,4.651571703410664,195767401.654667,11,0.1473
bfusd,BFUSD,BFUSD,2025,October,2025-10-01,1.00,1.00,1.00,1.00,1.00,0.0301429779217403,9681828.631290,10,0.0000
crypto-com-chain,Cronos,CRO,2024,December,2024-12-01,0.17,0.21,0.14,0.21,0.15,5.452473103751085,74485536.248929,12,-0.2857
crypto-com-chain,Cronos,CRO,2025,May,2025-05-01,0.10,0.10,0.09,0.09,0.09,2.573190396908174,28651018.137419,5,0.0000
ethena-staked-usde,Ethena Staked USDe,SUSDE,2025,February,2025-02-01,1.15,1.15,1.15,1.15,1.15,0.16009839491876163,24764600.541071,2,0.0000
global-dollar,Global Dollar,USDG,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.018089259837300073,9199963.061000,6,0.0000
pax-gold,PAX Gold,PAXG,2025,August,2025-08-01,3363.97,3463.22,3295.43,3361.22,3379.57,0.6341391094581875,65245739.063548,8,0.0055
polygon-ecosystem-token,POL (ex-MATIC),POL,2024,December,2024-12-01,0.57,0.72,0.46,0.70,0.49,5.4648767501792666,359116196.854643,12,-0.3000
wbnb,Wrapped BNB,WBNB,2024,December,2024-12-01,704.79,753.19,648.35,735.05,702.06,2.8969347072839478,407717862.377143,12,-0.0449
gatechain-token,Gate,GT,2025,December,2025-12-01,10.17,10.47,9.76,10.47,10.27,3.613622826041608,6012413.816667,12,-0.0191
hash-2,Provenance Blockchain,HASH,2025,August,2025-08-01,0.03,0.03,0.03,0.03,0.03,5.203791640269261,11742.335161,8,0.0000
hashnote-usyc,Circle USYC,USYC,2025,May,2025-05-01,1.09,1.10,1.08,1.09,1.09,0.23367006602622933,270019.647037,5,0.0000
hedera-hashgraph,Hedera,HBAR,2025,June,2025-06-01,0.16,0.18,0.13,0.17,0.14,3.560646173009757,135080538.471000,6,-0.1765
stellar,Stellar,XLM,2025,March,2025-03-01,0.28,0.35,0.24,0.31,0.27,4.970781214376295,255599885.006774,3,-0.1290
usd-coin,USDC,USDC,2025,February,2025-02-01,1.00,1.00,1.00,1.00,1.00,0.005880429414605785,9227731651.572143,2,0.0000
blackrock-usd-institutional-digital-liquidity-fund,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.0,0.000000,7,0.0000
ethena-usde,Ethena USDe,USDE,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.07823848251988882,247679648.981000,11,0.0000
arbitrum,Arbitrum,ARB,2025,September,2025-09-01,0.48,0.55,0.41,0.50,0.43,3.740897979679546,308216770.913333,9,-0.1400
chainlink,Chainlink,LINK,2025,September,2025-09-01,22.88,25.13,20.09,22.36,21.74,3.141284868533013,885356073.447000,9,-0.0277
ethena-staked-usde,Ethena Staked USDe,SUSDE,2025,October,2025-10-01,1.20,1.20,1.20,1.20,1.20,0.1008864191205572,96646134.860968,10,0.0000
mantle,Mantle,MNT,2025,January,2025-01-01,1.18,1.40,0.95,1.25,1.19,4.3693338250929274,140665715.422258,1,-0.0480
pax-gold,PAX Gold,PAXG,2025,November,2025-11-01,4072.97,4251.23,3928.29,3983.02,4251.23,1.0786553187028534,177679227.339667,11,0.0673
shiba-inu,Shiba Inu,SHIB,2024,December,2024-12-01,0.00,0.00,0.00,0.00,0.00,6.213130238571685,1559251033.539286,12,
tether-gold,Tether Gold,XAUT,2025,March,2025-03-01,2977.19,3121.09,2854.88,2856.01,3064.96,0.6343277205865571,14270440.259677,3,0.0732
uniswap,Uniswap,UNI,2025,October,2025-10-01,6.87,8.35,5.83,8.05,6.29,5.404095999170837,329238831.359355,10,-0.2186
aave,Aave,AAVE,2025,December,2025-12-01,180.05,190.06,171.99,171.99,178.10,3.480412831739217,288083102.010000,12,0.0355
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,April,2025-04-01,1.00,1.00,0.99,1.00,1.00,0.15105927374109385,207337780.936333,4,0.0000
bittensor,Bittensor,TAO,2025,August,2025-08-01,355.69,392.18,319.63,353.26,322.74,4.645340679179194,103215147.445484,8,-0.0864
litecoin,Litecoin,LTC,2025,March,2025-03-01,97.08,128.03,85.45,127.47,92.89,4.119121310335845,696814185.698710,3,-0.2713
near,NEAR Protocol,NEAR,2025,July,2025-07-01,2.57,3.03,2.04,2.15,2.66,3.786783637774069,273192362.826129,7,0.2372
ondo-finance,Ondo,ONDO,2025,June,2025-06-01,0.79,0.90,0.67,0.85,0.77,4.311612016423207,128735385.395333,6,-0.0941
sky,Sky,SKY,2025,October,2025-10-01,0.06,0.07,0.06,0.07,0.06,3.3109063551003097,18855973.446129,10,-0.1429
tether-gold,Tether Gold,XAUT,2024,December,2024-12-01,2644.22,2722.52,2597.86,2653.13,2609.58,0.6727309195137121,5817404.586786,12,-0.0164
bitcoin-cash,Bitcoin Cash,BCH,2025,July,2025-07-01,520.65,590.90,484.45,496.81,512.18,2.795551737801139,431395838.308065,7,0.0309
cosmos,Cosmos Hub,ATOM,2025,December,2025-12-01,2.34,2.38,2.27,2.27,2.38,2.3236296021374234,48573950.476667,12,0.0485
filecoin,Filecoin,FIL,2025,August,2025-08-01,2.44,2.74,2.19,2.34,2.29,4.297541389365983,184500386.715806,8,-0.0214
ignition-fbtc,Function FBTC,FBTC,2025,November,2025-11-01,96833.49,111114.44,84866.19,109213.47,90164.13,2.373968879663381,392264.652000,11,-0.1744
jupiter-perpetuals-liquidity-provider-token,Jupiter Perpetuals Liquidity Provider Token,JLP,2025,December,2025-12-01,4.63,4.73,4.50,4.66,4.73,1.9082983391285195,34562582.423333,12,0.0150
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,May,2025-05-01,2510.87,2864.41,1916.78,1967.51,2738.44,3.8194405279778945,9268735.102258,5,0.3918
blackrock-usd-institutional-digital-liquidity-fund,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.0,0.000000,11,0.0000
ethereum-classic,Ethereum Classic,ETC,2024,December,2024-12-01,30.85,38.52,25.39,35.73,27.44,5.95426817912574,526549078.104286,12,-0.2320
flare-networks,Flare,FLR,2024,December,2024-12-01,0.03,0.03,0.03,0.03,0.03,4.249068018080723,25062120.111786,12,0.0000
the-open-network,Toncoin,TON,2025,September,2025-09-01,3.03,3.23,2.66,3.11,2.70,1.942508939395288,126601113.156333,9,-0.1318
coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,2025,July,2025-07-01,115063.89,119994.05,105706.43,108799.15,117845.31,1.3061472776904095,372282380.940645,7,0.0831
internet-computer,Internet Computer,ICP,2025,October,2025-10-01,3.60,4.66,2.89,4.58,3.08,5.663068653994471,70807166.720645,10,-0.3275
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,February,2025-02-01,217.85,271.66,159.33,253.30,166.30,4.017139905945148,76705869.525000,2,-0.3435
leo-token,LEO Token,LEO,2025,April,2025-04-01,9.19,9.43,8.85,9.15,9.09,1.9127610252899288,3839788.353333,4,-0.0066
official-trump,Official Trump,TRUMP,2025,June,2025-06-01,9.94,11.37,8.73,11.34,9.12,3.3165793035488282,357203467.916000,6,-0.1958
tron,TRON,TRX,2025,March,2025-03-01,0.23,0.24,0.21,0.23,0.23,2.7829512372257317,779336447.158065,3,0.0000
usdtb,USDtb,USDTB,2025,September,2025-09-01,1.00,1.00,1.00,1.00,1.00,0.058541502506545794,8734806.779667,9,0.0000
global-dollar,Global Dollar,USDG,2025,February,2025-02-01,1.00,1.00,1.00,1.00,1.00,6.080614591834055,32029.507143,2,0.0000
kucoin-shares,KuCoin,KCS,2025,February,2025-02-01,12.33,13.97,11.83,13.97,12.18,1.7336938199484944,728967.979286,2,-0.1281
usds,USDS,USDS,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.055204359918595784,23546601.716667,11,0.0000
wrapped-bitcoin,Wrapped Bitcoin,WBTC,2025,April,2025-04-01,85973.74,94905.22,76228.71,85140.85,94657.71,2.767497132077016,289159815.619000,4,0.1118
arbitrum,Arbitrum,ARB,2025,July,2025-07-01,0.41,0.49,0.32,0.33,0.42,4.969139032539789,438957162.516452,7,0.2727
blackrock-usd-institutional-digital-liquidity-fund,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.0,0.000000,6,0.0000
near,NEAR Protocol,NEAR,2025,October,2025-10-01,2.49,3.05,2.10,3.03,2.27,4.619323011523943,282367991.920968,10,-0.2508
official-trump,Official Trump,TRUMP,2025,March,2025-03-01,11.70,16.92,10.08,13.19,11.11,7.671306625330218,962972716.025484,3,-0.1577
pepe,Pepe,PEPE,2025,July,2025-07-01,0.00,0.00,0.00,0.00,0.00,4.756171769475246,3110249863.002581,7,
ripple,XRP,XRP,2025,December,2025-12-01,2.12,2.17,2.03,2.16,2.03,3.276224786013794,3827451544.656667,12,-0.0602
the-open-network,Toncoin,TON,2025,January,2025-01-01,5.29,5.79,4.79,5.49,4.93,2.852145300897362,225551642.244194,1,-0.1020
binance-staked-sol,Binance Staked SOL,BNSOL,2025,October,2025-10-01,217.61,252.43,189.34,224.40,210.23,4.737109508066116,27682281.815161,10,-0.0631
hyperliquid,Hyperliquid,HYPE,2025,May,2025-05-01,27.01,38.81,19.82,19.94,26.57,5.13158923327737,226414248.511290,5,0.3325
hyperliquid,Hyperliquid,HYPE,2025,November,2025-11-01,38.07,43.65,29.98,39.96,29.98,4.896006710418275,504929742.478333,11,-0.2498
usdtb,USDtb,USDTB,2025,January,2025-01-01,1.00,1.00,1.00,1.00,1.00,0.17829890970435397,81155.939310,1,0.0000
wbnb,Wrapped BNB,WBNB,2025,June,2025-06-01,650.07,673.74,616.13,658.21,648.75,1.5736629548259198,772386422.331667,6,-0.0144
aave,Aave,AAVE,2025,October,2025-10-01,247.53,297.48,206.19,274.46,214.75,4.827507355046071,408783129.282581,10,-0.2176
falcon-finance,Falcon USD,USDF,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.025547457748114507,25969949.683226,8,0.0000
memecore,MemeCore,M,2025,September,2025-09-01,2.03,2.82,0.68,0.81,1.71,10.504473508172376,35242075.446000,9,1.1111
the-open-network,Toncoin,TON,2025,June,2025-06-01,3.03,3.35,2.73,3.20,2.85,3.037118460187291,161228502.638000,6,-0.1094
usd1-wlfi,USD1,USD1,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.06475368267516597,368080714.412258,8,0.0000
weth,WETH,WETH,2025,December,2025-12-01,2931.80,2997.91,2800.91,2800.91,2997.91,3.086917484204624,218396218.480000,12,0.0703
wrapped-bitcoin,Wrapped Bitcoin,WBTC,2025,January,2025-01-01,99492.08,105985.71,92135.24,96461.56,103421.71,2.0680809790482964,504571937.902903,1,0.0722
wrapped-solana,Wrapped SOL,SOL,2025,January,2025-01-01,219.41,263.38,183.01,189.46,227.22,4.859561675642797,4340588537.453226,1,0.1993
avalanche-2,Avalanche,AVAX,2025,June,2025-06-01,19.28,22.51,16.50,20.88,17.57,3.7751759772598494,361079183.156000,6,-0.1585
bittensor,Bittensor,TAO,2025,November,2025-11-01,354.15,498.18,271.90,490.07,298.75,5.597556941383126,300470456.368000,11,-0.3904
pepe,Pepe,PEPE,2025,August,2025-08-01,0.00,0.00,0.00,0.00,0.00,5.006072213306801,761436984.602581,8,
bittensor,Bittensor,TAO,2025,January,2025-01-01,456.32,564.13,371.37,521.95,448.09,5.472652516718885,190210408.853226,1,-0.1415
crypto-com-chain,Cronos,CRO,2025,February,2025-02-01,0.09,0.13,0.07,0.13,0.08,3.4117803107765923,23268262.571786,2,-0.3846
jupiter-perpetuals-liquidity-provider-token,Jupiter Perpetuals Liquidity Provider Token,JLP,2025,May,2025-05-01,4.46,4.71,4.06,4.10,4.56,1.5680708571910036,69845769.971290,5,0.1122
kaspa,Kaspa,KAS,2025,May,2025-05-01,0.11,0.13,0.09,0.09,0.11,4.904177756654752,97253328.689677,5,0.2222
polkadot,Polkadot,DOT,2025,June,2025-06-01,3.76,4.28,3.16,4.08,3.36,3.240202114880615,191987453.137000,6,-0.1765
the-open-network,Toncoin,TON,2025,July,2025-07-01,3.06,3.41,2.74,2.91,3.19,2.2649348321079326,254724770.050323,7,0.0962
usd-coin,USDC,USDC,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.004549000931131845,6740925621.388333,6,0.0000
bitcoin-cash,Bitcoin Cash,BCH,2025,June,2025-06-01,445.27,505.09,385.69,414.51,492.25,3.322642378214182,313535335.210000,6,0.1875
syrupusdt,syrupUSDT,SYRUPUSDT,2025,November,2025-11-01,1.10,1.11,1.10,1.10,1.10,0.06228404777927765,2017195.429000,11,0.0000
weth,WETH,WETH,2025,April,2025-04-01,1687.12,1907.42,1469.93,1907.42,1798.12,4.61347067097777,223217737.988667,4,-0.0573
worldcoin-wld,Worldcoin,WLD,2024,December,2024-12-01,2.77,3.93,2.07,3.32,2.11,7.41720460463729,718128838.099286,12,-0.3645
wrapped-steth,Wrapped stETH,WSTETH,2025,April,2025-04-01,2022.46,2285.43,1761.04,2146.77,2154.12,4.632925084701933,27684449.678333,4,0.0034
bitget-token,Bitget Token,BGB,2025,February,2025-02-01,5.59,6.97,3.98,6.78,4.13,4.67250437377899,346994547.500000,2,-0.3909
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,May,2025-05-01,199.10,221.47,172.80,177.06,211.71,2.9516604888039457,44442718.472581,5,0.1957
okb,OKB,OKB,2024,December,2024-12-01,52.56,63.10,44.82,63.10,47.77,3.828648180348345,19465695.818214,12,-0.2429
usd-coin,USDC,USDC,2025,January,2025-01-01,1.00,1.00,1.00,1.00,1.00,0.024257349848095928,10726901068.079032,1,0.0000
usds,USDS,USDS,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.013057124179011496,6344426.478000,6,0.0000
wbnb,Wrapped BNB,WBNB,2025,February,2025-02-01,634.36,697.25,569.45,654.21,643.70,3.159373131667238,466899636.930000,2,-0.0161
weth,WETH,WETH,2025,October,2025-10-01,4116.81,4692.24,3750.36,4519.98,3803.14,3.666847188320341,378683470.257097,10,-0.1586
zcash,Zcash,ZEC,2024,December,2024-12-01,62.38,74.92,48.59,70.30,62.41,7.275362952590589,123546034.618571,12,-0.1122
bitcoin-cash,Bitcoin Cash,BCH,2024,December,2024-12-01,511.82,624.79,437.26,583.16,439.86,4.21097371060522,632515167.590357,12,-0.2457
dogecoin,Dogecoin,DOGE,2025,August,2025-08-01,0.22,0.25,0.19,0.20,0.22,5.118408504993839,2572660572.863548,8,0.1000
ethereum,Ethereum,ETH,2025,March,2025-03-01,2030.28,2517.34,1805.34,2212.82,2003.30,4.736079676484475,18226990743.693871,3,-0.0947
ethereum,Ethereum,ETH,2025,April,2025-04-01,1687.62,1907.17,1471.36,1795.76,1793.69,4.596463945407196,16818314237.000333,4,-0.0012
gatechain-token,Gate,GT,2025,June,2025-06-01,17.24,19.35,15.44,19.21,15.76,2.176201784267569,8748229.495667,6,-0.1796
paypal-usd,PayPal USD,PYUSD,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.07879230574513368,147878863.591290,3,0.0000
wrapped-solana,Wrapped SOL,SOL,2025,February,2025-02-01,184.98,231.35,134.73,214.76,144.30,3.939364716451287,1825553781.122857,2,-0.3281
wrapped-steth,Wrapped stETH,WSTETH,2025,November,2025-11-01,3938.13,4746.21,3371.94,4686.46,3693.17,3.5114824704112286,36564927.387000,11,-0.2119
dai,Dai,DAI,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.08185480329030582,112982634.598667,11,0.0000
dogecoin,Dogecoin,DOGE,2025,June,2025-06-01,0.18,0.20,0.15,0.19,0.17,3.7212665867255783,1105437258.176333,6,-0.1053
filecoin,Filecoin,FIL,2025,June,2025-06-01,2.42,2.73,2.07,2.64,2.27,3.9648398698867684,151684993.333333,6,-0.1402
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,June,2025-06-01,180.50,199.19,159.70,190.26,185.81,3.46525589417404,32637630.976667,6,-0.0234
leo-token,LEO Token,LEO,2025,March,2025-03-01,9.75,9.94,9.10,9.30,9.10,1.3197772141628727,4155759.527419,3,-0.0215
usds,USDS,USDS,2025,January,2025-01-01,1.00,1.00,1.00,1.00,1.00,0.16727544801720448,35144695.931290,1,0.0000
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,December,2025-12-01,1.00,1.00,1.00,1.00,1.00,0.03569681905017006,1145273132.033333,12,0.0000
ethena,Ethena,ENA,2025,December,2025-12-01,0.26,0.27,0.24,0.26,0.27,6.099220393596831,295394097.493333,12,0.0385
kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,2025,April,2025-04-01,1756.15,1986.09,1528.62,1897.49,1894.87,4.580570084476093,2083557.875333,4,-0.0014
algorand,Algorand,ALGO,2025,April,2025-04-01,0.19,0.23,0.15,0.18,0.23,5.119819160403741,86158186.343667,4,0.2778
cosmos,Cosmos Hub,ATOM,2025,March,2025-03-01,4.44,4.95,3.61,4.64,4.74,4.873198359323822,135917321.820645,3,0.0216
cosmos,Cosmos Hub,ATOM,2025,October,2025-10-01,3.52,4.31,2.95,4.14,3.18,4.760796210675619,130987404.011935,10,-0.2319
near,NEAR Protocol,NEAR,2024,December,2024-12-01,6.24,8.02,5.01,7.76,5.08,5.197722641986985,959516192.562857,12,-0.3454
ondo-finance,Ondo,ONDO,2025,September,2025-09-01,0.97,1.10,0.87,0.94,0.89,3.3354119229124826,187781127.421000,9,-0.0532
syrupusdc,syrupUSDC,SYRUPUSDC,2025,September,2025-09-01,1.12,1.13,1.12,1.12,1.13,0.02551755120552058,16459332.690333,9,0.0089
coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,2025,June,2025-06-01,105730.37,110291.22,100844.58,104725.53,107177.82,1.692512868007193,267842856.204000,6,0.0234
rocket-pool-eth,Rocket Pool ETH,RETH,2025,March,2025-03-01,2287.55,2838.86,2040.97,2838.86,2147.34,4.790027072581727,9122809.718710,3,-0.2436
rocket-pool-eth,Rocket Pool ETH,RETH,2025,September,2025-09-01,4963.87,5392.09,4416.51,4904.53,4734.62,2.399357829827364,12929960.983000,9,-0.0346
wrapped-eeth,Wrapped eETH,WEETH,2025,April,2025-04-01,1795.87,2030.07,1564.54,1940.15,1918.48,4.6285357792104564,10498040.211667,4,-0.0112
zcash,Zcash,ZEC,2025,May,2025-05-01,43.58,54.45,35.42,35.42,54.36,4.134649657142105,65702735.846129,5,0.5347
bittensor,Bittensor,TAO,2025,February,2025-02-01,384.28,464.55,320.06,449.32,328.32,6.52514574213483,223609302.814286,2,-0.2693
hedera-hashgraph,Hedera,HBAR,2025,March,2025-03-01,0.20,0.26,0.17,0.25,0.19,5.557068034085344,390463766.629355,3,-0.2400
htx-dao,HTX DAO,HTX,2025,August,2025-08-01,0.00,0.00,0.00,0.00,0.00,2.680054337387012,53101355.355806,8,
kaspa,Kaspa,KAS,2025,December,2025-12-01,0.05,0.06,0.05,0.05,0.06,7.5959436051626,49423192.816667,12,0.2000
sui,Sui,SUI,2025,July,2025-07-01,3.53,4.33,2.67,2.78,3.76,4.936237090985526,1550650894.929355,7,0.3525
usdt0,USDT0,USDT0,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.0904737981192563,133105609.510667,4,0.0000
zcash,Zcash,ZEC,2025,December,2025-12-01,363.97,430.53,315.90,430.53,315.90,6.640210425081908,1240138447.143333,12,-0.2663
arbitrum,Arbitrum,ARB,2025,October,2025-10-01,0.36,0.46,0.29,0.45,0.33,5.620330726189057,243908003.772581,10,-0.2667
